Open,High,Low,Close,Adj Close,Volume
6.996070861816406,7.021429061889648,6.937857151031494,6.968571186065674,5.907116889953613,370361600
6.960000038146973,7.1339287757873535,6.930714130401611,7.0953569412231445,6.014589786529541,550345600
7.075356960296631,7.2014288902282715,6.982142925262451,7.156428813934326,6.066359043121338,655468800
7.2121429443359375,7.2746429443359375,7.197143077850342,7.264286041259766,6.1577887535095215,543737600
7.292500019073486,7.296785831451416,7.1735711097717285,7.23392915725708,6.132055759429932,436396800
7.201070785522461,7.28178596496582,7.175714015960693,7.247499942779541,6.143558025360107,422825200
7.209286212921143,7.257143020629883,7.182499885559082,7.202499866485596,6.105413436889648,415469600
7.226428985595703,7.232142925262451,7.11392879486084,7.1578569412231445,6.067570686340332,390563600
7.142857074737549,7.190357208251953,6.989643096923828,7.0378570556640625,5.96584939956665,575094800
7.0796427726745605,7.194285869598389,7.065713882446289,7.166429042816162,6.074835777282715,460566400
7.049285888671875,7.244999885559082,7.03178596496582,7.214285850524902,6.11540412902832,665126000
7.2278571128845215,7.327499866485596,7.214285850524902,7.307857036590576,6.194721221923828,507460800
7.348214149475098,7.482142925262451,7.337500095367432,7.463929176330566,6.32702112197876,550093600
7.497499942779541,7.5296430587768555,7.419285774230957,7.458929061889648,6.322783946990967,566546400
7.4621429443359375,7.495357036590576,7.42642879486084,7.476070880889893,6.337314128875732,372052800
7.474286079406738,7.5328569412231445,7.451070785522461,7.525356769561768,6.379091262817383,366041200
7.67642879486084,7.846428871154785,7.6653571128845215,7.819643020629883,6.6285529136657715,899620400
7.857500076293945,7.86035680770874,7.794642925262451,7.824285984039307,6.632489204406738,429889600
7.796785831451416,8.035714149475098,7.78178596496582,7.965000152587891,6.751769065856934,920259200
7.993928909301758,8.052857398986816,7.971428871154785,8.029999732971191,6.8068695068359375,596218000
7.996786117553711,8.053570747375488,7.975714206695557,8.053570747375488,6.826846599578857,405700400
8.120356559753418,8.133213996887207,8.0625,8.092857360839844,6.860150337219238,416323600
8.049285888671875,8.053570747375488,7.8660712242126465,7.994286060333252,6.776594638824463,493502800
8.006428718566895,8.03499984741211,7.946785926818848,8.016071319580078,6.7950615882873535,446908000
8.032142639160156,8.087499618530273,7.973928928375244,8.00428581237793,6.785070419311523,450956800
8.003570556640625,8.035714149475098,7.950356960296631,8.023214340209961,6.801115989685059,342109600
8.028214454650879,8.044285774230957,7.901071071624756,7.9375,6.728457450866699,559445600
7.873929023742676,8.071429252624512,7.862500190734863,8.026785850524902,6.804144859313965,456419600
8.058570861816406,8.170714378356934,8.003570556640625,8.15571403503418,6.913432598114014,602431200
8.130000114440918,8.221428871154785,8.125356674194336,8.19178581237793,6.94401216506958,597780400
8.247142791748047,8.248929023742676,8.08035659790039,8.094642639160156,6.861664772033691,542284400
8.176786422729492,8.283928871154785,8.162500381469727,8.246429443359375,6.990332126617432,640875200
8.321429252624512,8.352499961853027,8.272143363952637,8.299642562866211,7.035440444946289,540744400
8.449999809265137,8.481429100036621,8.366070747375488,8.423213958740234,7.140188217163086,527310000
8.410357475280762,8.450357437133789,8.373571395874023,8.39285659790039,7.1144561767578125,430659600
8.478928565979004,8.526070594787598,8.3125,8.427499771118164,7.143820285797119,603145200
8.392143249511719,8.518214225769043,8.384642601013184,8.517499923706055,7.2201104164123535,684507600
8.507143020629883,8.579999923706055,8.464285850524902,8.555000305175781,7.251899719238281,447017200
8.555356979370117,8.640000343322754,8.523571014404297,8.592857360839844,7.283990859985352,628502000
8.587142944335938,8.626428604125977,8.501428604125977,8.569643020629883,7.264313697814941,572989200
8.6225004196167,8.63892936706543,8.587857246398926,8.635356903076172,7.320018768310547,334182800
8.649999618530273,8.681071281433105,8.63607120513916,8.653214454650879,7.3351545333862305,333026400
8.637857437133789,8.671428680419922,8.61107063293457,8.65821361541748,7.339392185211182,306210800
8.760000228881836,8.778928756713867,8.71678638458252,8.774642944335938,7.438087463378906,404076400
8.777856826782227,8.893928527832031,8.768214225769043,8.890000343322754,7.535871505737305,376784800
8.8774995803833,8.96928596496582,8.733928680419922,8.835714340209961,7.489858150482178,750545600
8.822500228881836,8.853214263916016,8.634642601013184,8.823928833007812,7.479867935180664,566924400
8.876428604125977,8.901785850524902,8.677143096923828,8.735357284545898,7.404786109924316,738326400
9.242856979370117,9.29464340209961,9.133213996887207,9.257857322692871,7.847700119018555,982391200
9.222857475280762,9.526785850524902,9.149999618530273,9.516785621643066,8.06718921661377,793424800
9.571070671081543,9.72071361541748,9.535714149475098,9.672499656677246,8.199180603027344,796955600
9.710000038146973,9.730713844299316,9.578213691711426,9.625,8.158917427062988,479068800
9.545356750488281,9.565713882446289,9.304286003112793,9.35857105255127,7.933071613311768,709343600
9.401785850524902,9.428570747375488,9.157500267028809,9.342857360839844,7.919753551483154,758402400
9.393570899963379,9.64285659790039,9.357500076293945,9.59428596496582,8.132881164550781,558840800
9.618213653564453,9.663213729858398,9.321429252624512,9.3246431350708,7.904310703277588,542463600
9.422857284545898,9.567143440246582,9.388570785522461,9.512499809265137,8.063552856445312,454342000
9.38892936706543,9.403214454650879,9.16964340209961,9.238571166992188,7.831347942352295,723819600
9.036786079406738,9.21928596496582,8.883213996887207,9.142499923706055,7.749911308288574,883103200
9.065357208251953,9.223214149475098,7.1160712242126465,8.79464340209961,7.455042362213135,1285860800
8.70392894744873,8.806071281433105,8.043213844299316,8.42357063293457,7.14048957824707,1676018400
8.9375,9.094642639160156,8.876070976257324,9.071070671081543,7.689363479614258,984306400
8.994285583496094,9.28178596496582,8.946429252624512,9.161429405212402,7.765957832336426,848906800
9.258570671081543,9.397500038146973,9.239286422729492,9.360357284545898,7.9345855712890625,654379600
9.400713920593262,9.464285850524902,9.157142639160156,9.227143287658691,7.8216633796691895,599712400
9.1128568649292,9.15999984741211,8.910714149475098,9.0649995803833,7.684216022491455,759362800
9.096428871154785,9.149286270141602,8.846785545349121,9.079285621643066,7.696328639984131,762834800
9.177857398986816,9.233928680419922,8.937856674194336,9.012857437133789,7.640017032623291,782678400
8.910714149475098,9.032856941223145,8.744643211364746,8.869285583496094,7.518313884735107,1025726800
8.638570785522461,8.708929061889648,8.436071395874023,8.491429328918457,7.198014259338379,1282915200
8.3149995803833,8.73214340209961,8.262499809265137,8.65428638458252,7.336061477661133,1223891200
8.831428527832031,8.960714340209961,8.795000076293945,8.812856674194336,7.4704813957214355,754238800
8.548213958740234,8.812856674194336,8.470000267028809,8.757857322692871,7.423859119415283,1048006400
8.931428909301758,9.004643440246582,8.70535659790039,8.71821403503418,7.390254974365234,850654000
8.949999809265137,9.067500114440918,8.896785736083984,9.048213958740234,7.669986248016357,666282400
9.26392936706543,9.264286041259766,9.048213958740234,9.174285888671875,7.776858329772949,815614800
9.274642944335938,9.497857093811035,9.248571395874023,9.315357208251953,7.8964409828186035,876472800
9.447856903076172,9.45714282989502,9.297499656677246,9.426786422729492,7.990894794464111,688548000
9.47071361541748,9.483928680419922,9.3003568649292,9.397143363952637,7.965766429901123,650106800
9.221785545349121,9.353570938110352,9.093929290771484,9.14142894744873,7.749003887176514,758304400
9.224642753601074,9.255356788635254,8.948213577270508,8.962142944335938,7.597025394439697,886942000
9.044285774230957,9.064286231994629,8.773214340209961,8.904643058776855,7.5482869148254395,1000770400
8.981071472167969,8.996429443359375,8.660357475280762,8.685713768005371,7.362703800201416,854630000
8.744285583496094,8.963570594787598,8.649999618530273,8.946785926818848,7.584005355834961,776356000
8.865357398986816,9.066429138183594,8.834643363952637,9.053929328918457,7.674832820892334,545759200
9.14142894744873,9.255356788635254,9.071785926818848,9.081428527832031,7.698142051696777,602960400
9.130000114440918,9.280357360839844,9.125,9.274642944335938,7.8619232177734375,585074000
9.324999809265137,9.5625,9.30821418762207,9.54464340209961,8.090800285339355,783678000
9.664285659790039,9.746429443359375,9.625,9.709643363952637,8.230669975280762,872855200
9.723214149475098,9.821429252624512,9.693571090698242,9.788213729858398,8.297271728515625,784621600
9.917499542236328,9.964642524719238,9.59749984741211,9.64892864227295,8.179204940795898,776490400
9.720000267028809,9.856071472167969,9.696429252624512,9.780357360839844,8.290613174438477,717262000
9.806428909301758,9.809286117553711,9.567856788635254,9.677499771118164,8.203423500061035,768457200
9.678570747375488,9.757143020629883,9.574999809265137,9.60714340209961,8.143781661987305,714277200
9.645000457763672,9.65250015258789,9.493213653564453,9.524999618530273,8.074148178100586,549942400
9.53321361541748,9.633929252624512,9.447142601013184,9.58214282989502,8.122586250305176,584948000
9.432856559753418,9.442500114440918,9.08214282989502,9.14892864227295,7.755360126495361,1133344800
9.168213844299316,9.213213920593262,8.928929328918457,8.983214378356934,7.614887714385986,739452000
9.08214282989502,9.100000381469727,8.686429023742676,8.874285697937012,7.522553443908691,1022896000
8.946070671081543,8.961786270141602,8.685713768005371,8.819286346435547,7.475929260253906,693842800
8.964285850524902,9.028571128845215,8.791428565979004,8.879643440246582,7.527094841003418,615235600
8.946070671081543,9.241786003112793,8.91964340209961,9.238213539123535,7.831045627593994,654556000
9.374285697937012,9.389286041259766,9.103214263916016,9.217499732971191,7.813490390777588,738144400
9.174642562866211,9.282142639160156,9.1128568649292,9.272143363952637,7.85980749130249,433322400
9.233214378356934,9.351785659790039,9.102143287658691,9.188928604125977,7.789271354675293,562878400
9.15428638458252,9.157142639160156,8.801071166992188,8.992856979370117,7.623064041137695,1190924000
8.906429290771484,9.135713577270508,8.89285659790039,9.026070594787598,7.65121603012085,812047600
8.865357398986816,9.177499771118164,8.83214282989502,8.98035717010498,7.612468719482422,824866000
9.042142868041992,9.106071472167969,8.871786117553711,8.925000190734863,7.565544128417969,1039858400
8.924285888671875,8.924285888671875,8.557143211364746,8.770713806152344,7.434755325317383,1024478000
8.675000190734863,9.032142639160156,8.571785926818848,8.996070861816406,7.625785827636719,1074950800
9.467499732971191,9.469642639160156,9.071429252624512,9.079999923706055,7.696934223175049,1185671200
9.20285701751709,9.285714149475098,9.118213653564453,9.250714302062988,7.841643810272217,645318800
9.181785583496094,9.299285888671875,9.152856826782227,9.283571243286133,7.869495868682861,533388800
9.285714149475098,9.289285659790039,9.20392894744873,9.260000228881836,7.849514484405518,420551600
9.31678581237793,9.45714282989502,9.296428680419922,9.431428909301758,7.9948296546936035,584771600
9.416786193847656,9.499643325805664,9.29464340209961,9.319999694824219,7.9003753662109375,519985200
9.311071395874023,9.380356788635254,9.146429061889648,9.21821403503418,7.814095973968506,643806800
9.13892936706543,9.274999618530273,9.103570938110352,9.1875,7.78805685043335,448210000
9.30142879486084,9.378213882446289,9.272143363952637,9.351785659790039,7.92732048034668,428055600
9.321785926818848,9.402142524719238,9.265000343322754,9.354642868041992,7.92974328994751,417653600
9.3871431350708,9.438570976257324,9.296786308288574,9.392143249511719,7.961534023284912,420375200
9.34749984741211,9.399286270141602,9.305356979370117,9.346428871154785,7.922779083251953,289097200
9.277856826782227,9.338929176330566,9.201070785522461,9.288928985595703,7.87403678894043,444897600
9.338570594787598,9.362500190734863,9.270357131958008,9.348214149475098,7.924291610717773,303128000
9.280357360839844,9.301786422729492,9.198213577270508,9.264642715454102,7.853449821472168,451920000
9.121429443359375,9.131786346435547,8.921786308288574,8.935357093811035,7.574318885803223,620054400
8.810357093811035,9.039285659790039,8.789999961853027,8.992500305175781,7.622762680053711,534920400
8.987500190734863,8.99571418762207,8.896071434020996,8.896429061889648,7.541324615478516,354869200
8.842143058776855,8.928929328918457,8.807856559753418,8.84428596496582,7.497123718261719,318430000
8.931428909301758,9.093929290771484,8.899999618530273,8.998929023742676,7.628207206726074,422640400
9.012857437133789,9.095356941223145,8.984999656677246,9.038213729858398,7.661510944366455,339696000
9.029999732971191,9.052857398986816,8.881428718566895,8.924285888671875,7.564933776855469,426706000
8.90678596496582,9.068571090698242,8.89285659790039,8.915714263916016,7.557671070098877,384230000
8.992500305175781,9.0,8.758929252624512,8.778571128845215,7.441415786743164,414041600
8.666786193847656,8.678570747375488,8.523214340209961,8.568928718566895,7.263708591461182,602565600
8.501428604125977,8.713929176330566,8.471428871154785,8.674642562866211,7.3533196449279785,596867600
8.766071319580078,8.776785850524902,8.581428527832031,8.581428527832031,7.274302959442139,466505200
8.633929252624512,8.664643287658691,8.412857055664062,8.62928581237793,7.314871311187744,548391200
8.598570823669434,8.776785850524902,8.59571361541748,8.660714149475098,7.341512680053711,383289200
8.637499809265137,8.734286308288574,8.583929061889648,8.682143211364746,7.359675407409668,420786800
8.838213920593262,8.980713844299316,8.795714378356934,8.940357208251953,7.578562259674072,697037600
8.973570823669434,9.006071090698242,8.8774995803833,9.006071090698242,7.634263038635254,415427600
9.110357284545898,9.242142677307129,9.089285850524902,9.241786003112793,7.834073543548584,520788800
9.165714263916016,9.268928527832031,9.151785850524902,9.207500457763672,7.80501127243042,342557600
9.277856826782227,9.442500114440918,9.253570556640625,9.390000343322754,7.959712028503418,526551200
9.465714454650879,9.518570899963379,9.390000343322754,9.395357131958008,7.964252948760986,438575200
9.399642944335938,9.446429252624512,9.335714340209961,9.407500267028809,7.974546909332275,387542400
9.493571281433105,9.581428527832031,9.491429328918457,9.537142753601074,8.084444046020508,388780000
9.507499694824219,9.613213539123535,9.482856750488281,9.57357120513916,8.11532211303711,408150400
9.577500343322754,9.656429290771484,9.565713882446289,9.650713920593262,8.180713653564453,429368800
9.651429176330566,9.881071090698242,9.625,9.8774995803833,8.372958183288574,652103200
9.917499542236328,9.927143096923828,9.774286270141602,9.834643363952637,8.336627960205078,634477200
9.859999656677246,10.135000228881836,9.851785659790039,10.115357398986816,8.574583053588867,658677600
10.137857437133789,10.262499809265137,10.099642753601074,10.134642601013184,8.590929985046387,668074400
10.096785545349121,10.28499984741211,10.086071014404297,10.276785850524902,8.711421966552734,585289600
10.22607135772705,10.455714225769043,10.214285850524902,10.318571090698242,8.746846199035645,786116800
10.432143211364746,10.483214378356934,10.376786231994629,10.4399995803833,8.849772453308105,649488000
10.499285697937012,10.526070594787598,10.393214225769043,10.398571014404297,8.814656257629395,482834800
10.420356750488281,10.420356750488281,9.821429252624512,10.244999885559082,8.684478759765625,1035042400
10.258213996887207,10.350357055664062,10.214285850524902,10.263214111328125,8.699920654296875,469644000
10.321429252624512,10.35714340209961,10.04464340209961,10.133929252624512,8.590324401855469,673391600
10.219642639160156,10.234999656677246,10.048213958740234,10.09000015258789,8.553085327148438,448142800
10.057143211364746,10.103570938110352,9.920356750488281,9.95142936706543,8.435626983642578,435302000
10.071429252624512,10.337499618530273,10.0649995803833,10.319286346435547,8.74744987487793,501967200
10.342499732971191,10.428214073181152,10.187856674194336,10.328213691711426,8.755019187927246,670868800
10.369285583496094,10.374285697937012,10.246786117553711,10.329285621643066,8.755927085876465,408399600
10.418213844299316,10.51785659790039,10.35714340209961,10.5024995803833,8.90275764465332,658403200
10.526429176330566,10.615714073181152,10.521429061889648,10.54857063293457,8.941807746887207,427753200
10.5503568649292,10.696429252624512,10.446070671081543,10.662142753601074,9.03808307647705,558544000
10.721428871154785,10.784285545349121,10.70714282989502,10.71928596496582,9.086523056030273,630092400
10.774642944335938,10.802499771118164,10.728570938110352,10.796786308288574,9.152215003967285,435296400
10.979999542236328,11.25,10.889642715454102,11.240714073181152,9.528523445129395,922194000
11.373929023742676,11.39285659790039,11.224642753601074,11.35714340209961,9.627220153808594,1093010800
10.835714340209961,11.206070899963379,10.71500015258789,11.053214073181152,9.369588851928711,1232784000
11.035714149475098,11.223214149475098,10.959643363952637,11.090356826782227,9.401070594787598,721624400
11.15571403503418,11.240714073181152,10.95714282989502,11.054286003112793,9.370495796203613,551460000
11.038213729858398,11.072856903076172,10.939286231994629,10.981071472167969,9.308432579040527,372778000
11.038928985595703,11.128570556640625,11.015713691711426,11.029999732971191,9.349910736083984,392462000
10.959643363952637,11.062143325805664,10.916070938110352,11.001786231994629,9.325993537902832,392929600
10.987500190734863,11.067856788635254,10.914285659790039,10.993928909301758,9.319329261779785,399002800
10.998213768005371,11.0,10.746429443359375,10.901429176330566,9.240921974182129,551051200
10.865357398986816,10.924285888671875,10.745356559753418,10.749285697937012,9.111950874328613,430511200
10.793571472167969,10.914285659790039,10.79285717010498,10.863571166992188,9.208829879760742,423889200
10.964285850524902,11.078213691711426,10.964285850524902,11.04857063293457,9.36564826965332,433930000
11.120356559753418,11.174285888671875,11.018928527832031,11.171428680419922,9.469796180725098,508348400
11.266071319580078,11.4350004196167,11.251070976257324,11.366786003112793,9.635395050048828,642488000
11.356785774230957,11.413213729858398,11.3125,11.326070785522461,9.60088062286377,361253200
11.328571319580078,11.420356750488281,11.312856674194336,11.37928581237793,9.645988464355469,281758400
11.466071128845215,11.475000381469727,11.23214340209961,11.28857135772705,9.569092750549316,383544000
11.308570861816406,11.384642601013184,11.198213577270508,11.358214378356934,9.628127098083496,384227200
11.25,11.371429443359375,11.223214149475098,11.308929443359375,9.586348533630371,361284000
11.285714149475098,11.303570747375488,10.843929290771484,11.001070976257324,9.325387001037598,795846800
11.01642894744873,11.090714454650879,10.938214302062988,10.965714454650879,9.295414924621582,403606000
10.918571472167969,10.985713958740234,10.6899995803833,10.771071434020996,9.130419731140137,657650000
10.757143020629883,10.856785774230957,10.634285926818848,10.73214340209961,9.097418785095215,479449600
10.899999618530273,11.059642791748047,10.881786346435547,11.01535701751709,9.337496757507324,494491200
10.998929023742676,11.014286041259766,10.901429176330566,10.954643249511719,9.286028861999512,384843200
10.95285701751709,11.191429138183594,10.923929214477539,11.191429138183594,9.486748695373535,393075200
11.087499618530273,11.133929252624512,10.94857120513916,11.026070594787598,9.346575736999512,519447600
11.14285659790039,11.264286041259766,11.133929252624512,11.242856979370117,9.530341148376465,413725200
11.204999923706055,11.346428871154785,11.17642879486084,11.25,9.536396980285645,237585600
11.26785659790039,11.338570594787598,11.12071418762207,11.31678581237793,9.593010902404785,445785200
11.197856903076172,11.227143287658691,11.102499961853027,11.112500190734863,9.419840812683105,501858000
11.259642601013184,11.348214149475098,11.25,11.300000190734863,9.578781127929688,461750800
11.340356826782227,11.39285659790039,11.246070861816406,11.362500190734863,9.631759643554688,462837200
11.321785926818848,11.380356788635254,11.297857284545898,11.337142944335938,9.610265731811523,342092800
11.380000114440918,11.511786460876465,11.372142791748047,11.433929443359375,9.692309379577637,448481600
11.564286231994629,11.571070671081543,11.361429214477539,11.364643096923828,9.633581161499023,391454000
11.415356636047363,11.46500015258789,11.325357437133789,11.464642524719238,9.71834945678711,321935600
11.504643440246582,11.51785659790039,11.393570899963379,11.420000076293945,9.680502891540527,294151200
11.416070938110352,11.466071128845215,11.378570556640625,11.44857120513916,9.70472240447998,262511200
11.584643363952637,11.609286308288574,11.464285850524902,11.488213539123535,9.738325119018555,439815600
11.490357398986816,11.519286155700684,11.39285659790039,11.438928604125977,9.696550369262695,351008000
11.428570747375488,11.535714149475098,11.399642944335938,11.441429138183594,9.6986665725708,417312000
11.467499732971191,11.521785736083984,11.432143211364746,11.473214149475098,9.725611686706543,322030800
11.486785888671875,11.492500305175781,11.436785697937012,11.450357437133789,9.70623779296875,386929200
11.485713958740234,11.54464340209961,11.365357398986816,11.507499694824219,9.754673957824707,385610400
11.535714149475098,11.585356712341309,11.501786231994629,11.578571319580078,9.814922332763672,256354000
11.584285736083984,11.632857322692871,11.555356979370117,11.6128568649292,9.843982696533203,265921600
11.60714340209961,11.612500190734863,11.541786193847656,11.557143211364746,9.79675579071045,223157200
11.530357360839844,11.622857093811035,11.482856750488281,11.59571361541748,9.829451560974121,249816000
11.639642715454102,11.666428565979004,11.609286308288574,11.623929023742676,9.853367805480957,175924000
11.650713920593262,11.658928871154785,11.610713958740234,11.617500305175781,9.847920417785645,163139200
11.624285697937012,11.625356674194336,11.537500381469727,11.559286117553711,9.798572540283203,157494400
11.533928871154785,11.552857398986816,11.475357055664062,11.520000457763672,9.765275001525879,193508000
11.630000114440918,11.795000076293945,11.601428985595703,11.770357131958008,9.977494239807129,445138400
11.872857093811035,11.875,11.719642639160156,11.831786155700684,10.029566764831543,309080800
11.76964282989502,11.940713882446289,11.76785659790039,11.928570747375488,10.111608505249023,255519600
11.954285621643066,11.973214149475098,11.889286041259766,11.918929100036621,10.103431701660156,300428800
11.928214073181152,12.012499809265137,11.853570938110352,12.00428581237793,10.17579174041748,311931200
12.10107135772705,12.258213996887207,12.041786193847656,12.23035717010498,10.367424964904785,448560000
12.317143440246582,12.319999694824219,12.123929023742676,12.20142936706543,10.342904090881348,444108000
12.258929252624512,12.301071166992188,12.214285850524902,12.300713539123535,10.427066802978516,302590400
12.327142715454102,12.380000114440918,12.280357360839844,12.34571361541748,10.465211868286133,296780400
12.353214263916016,12.445713996887207,12.30142879486084,12.445713996887207,10.549979209899902,308840000
11.768570899963379,12.312856674194336,11.64285659790039,12.166070938110352,10.312932014465332,1880998000
12.441070556640625,12.449999809265137,12.031429290771484,12.101428985595703,10.258134841918945,1135612800
12.01535701751709,12.08214282989502,11.789999961853027,11.881428718566895,10.071645736694336,764789200
11.920356750488281,11.960000038146973,11.665356636047363,11.668571472167969,9.891212463378906,754401200
11.673929214477539,12.051786422729492,11.668571472167969,12.051786422729492,10.216057777404785,574683200
12.011786460876465,12.194286346435547,11.948928833007812,12.192856788635254,10.335637092590332,546868000
12.248571395874023,12.342857360839844,12.196429252624512,12.280357360839844,10.409810066223145,506875600
12.277856826782227,12.310357093811035,12.243928909301758,12.257499694824219,10.390432357788086,285026000
12.291786193847656,12.300000190734863,11.911786079406738,12.003570556640625,10.175179481506348,592057200
11.992856979370117,12.144286155700684,11.939286231994629,12.118571281433105,10.272665023803711,377246800
12.189286231994629,12.344642639160156,12.177857398986816,12.322500228881836,10.445536613464355,426633200
12.301786422729492,12.33035659790039,12.26964282989502,12.29714298248291,10.424036026000977,258955200
12.278571128845215,12.294285774230957,12.091071128845215,12.265713691711426,10.397395133972168,393797600
12.272856712341309,12.382143020629883,12.268214225769043,12.375,10.490036010742188,321840400
12.424642562866211,12.616070747375488,12.415714263916016,12.567143440246582,10.652909278869629,485021600
12.631428718566895,12.697142601013184,12.576786041259766,12.685713768005371,10.753423690795898,381040800
12.685357093811035,12.821429252624512,12.673929214477539,12.791428565979004,10.843033790588379,482745200
12.76392936706543,12.85714340209961,12.428570747375488,12.662142753601074,10.733439445495605,928550000
12.66964340209961,12.778571128845215,12.626428604125977,12.744643211364746,10.803375244140625,367572800
12.742500305175781,12.838570594787598,12.739643096923828,12.82785701751709,10.87391185760498,310416400
12.828213691711426,12.856071472167969,12.76964282989502,12.853570938110352,10.895712852478027,284174800
12.885713577270508,13.032142639160156,12.875,12.968929290771484,10.993496894836426,481157600
12.758929252624512,12.866786003112793,12.732856750488281,12.796428680419922,10.847271919250488,530583200
12.811071395874023,12.839285850524902,12.482856750488281,12.520000457763672,10.61294937133789,816057200
12.219642639160156,12.335714340209961,12.061429023742676,12.09321403503418,10.251172065734863,872555600
12.098929405212402,12.308570861816406,12.09321403503418,12.236429214477539,10.372572898864746,671854400
12.286429405212402,12.326786041259766,12.084643363952637,12.24571418762207,10.380444526672363,499900800
12.330714225769043,12.443928718566895,12.314286231994629,12.434286117553711,10.540290832519531,380018800
12.544285774230957,12.680356979370117,12.539999961853027,12.614643096923828,10.69317626953125,403074000
12.695357322692871,12.704285621643066,12.417142868041992,12.475357055664062,10.575108528137207,456136800
12.498571395874023,12.655357360839844,12.442856788635254,12.575714111328125,10.660178184509277,602590800
12.756786346435547,12.849642753601074,12.71142864227295,12.841428756713867,10.885419845581055,500788400
12.85964298248291,12.867500305175781,12.776785850524902,12.85714340209961,10.898736953735352,453266800
12.907142639160156,12.916786193847656,12.546786308288574,12.691429138183594,10.758271217346191,546123200
12.6753568649292,12.764286041259766,12.58035659790039,12.705714225769043,10.770378112792969,356316800
12.667499542236328,12.670000076293945,12.521429061889648,12.588213920593262,10.670775413513184,453306000
12.468570709228516,12.491786003112793,12.317856788635254,12.381071090698242,10.495183944702148,507539200
12.333213806152344,12.582857131958008,12.321429252624512,12.571070671081543,10.65623950958252,471080400
12.613571166992188,12.731429100036621,12.546786308288574,12.627142906188965,10.703771591186523,435957200
12.217857360839844,12.422857284545898,12.146429061889648,12.336786270141602,10.457643508911133,721081200
12.214285850524902,12.25,11.652142524719238,11.786070823669434,9.99081039428711,1162011200
12.029643058776855,12.128929138183594,11.809286117553711,11.95142936706543,10.13098430633545,659422400
12.040356636047363,12.078571319580078,11.785714149475098,11.809642791748047,10.010795593261719,753214000
11.999643325805664,12.133570671081543,11.973570823669434,12.117856979370117,10.27206039428711,409402000
12.234286308288574,12.236429214477539,12.112142562866211,12.185713768005371,10.329581260681152,325922800
12.117142677307129,12.150713920593262,11.998213768005371,12.11392879486084,10.268732070922852,372996400
12.208929061889648,12.35714340209961,12.102143287658691,12.320357322692871,10.443716049194336,404712000
12.431071281433105,12.57357120513916,12.393570899963379,12.555000305175781,10.642621994018555,448910000
12.612500190734863,12.65428638458252,12.515713691711426,12.515713691711426,10.609318733215332,309355200
12.416428565979004,12.534285545349121,12.359286308288574,12.534285545349121,10.62506103515625,352900800
12.522856712341309,12.531429290771484,12.408571243286133,12.451070785522461,10.554522514343262,329406000
12.369999885559082,12.492856979370117,12.359286308288574,12.446785926818848,10.55088996887207,274019200
12.539643287658691,12.556785583496094,12.260713577270508,12.305713653564453,10.431303977966309,418661600
12.296786308288574,12.307143211364746,12.085714340209961,12.185357093811035,10.329280853271484,460084800
12.035357475280762,12.223214149475098,12.0,12.103214263916016,10.259648323059082,482731200
